Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,UnknownChannel
1017,484,54,-3,24
1018,507,88,-8,26
1019,552,61,7,21
1020,533,81,-5,31
1021,489,63,20,32
1022,436,45,16,49
1023,361,38,23,49
1024,327,27,21,58
1025,314,32,3,61
1026,312,46,-7,61
1027,345,35,-4,40
1028,358,49,0,43
1029,377,36,7,38
1030,381,43,13,25
1031,370,49,8,31
1032,364,39,18,38
1033,355,35,18,47
1034,357,45,18,73
1035,409,73,12,106
1036,481,78,41,139
1037,609,72,54,178
1038,697,53,91,205
1039,724,78,79,204
1040,710,61,84,168
1041,653,69,67,133
1042,579,62,48,96
1043,499,55,51,56
1044,433,45,42,57
1045,369,22,55,55
1046,288,29,41,90
1047,219,25,23,127
1048,167,10,35,147
1049,115,7,30,169
1050,107,12,12,168
1051,84,24,1,150
1052,76,19,10,106
1053,85,38,-4,85
1054,96,25,1,55
1055,109,9,26,39
1056,118,8,8,35
1057,96,27,6,22
1058,100,18,-5,30
1059,87,9,17,32
1060,73,19,7,33
1061,74,1,21,35
1062,63,23,-11,33
1063,66,7,6,28
1064,49,27,2,18
1065,63,-6,16,15
1066,49,17,4,25
1067,49,13,-4,26
1068,56,0,15,21
1069,47,6,10,24
1070,48,22,-10,33
1071,48,12,-3,34
1072,49,24,-13,29
1073,52,-4,17,17
1074,41,17,-9,28
1075,44,0,15,13
1076,47,11,5,13
1077,29,32,-12,15
1078,49,-3,8,18
1079,37,29,-17,19
1080,47,-4,2,5
1081,34,12,0,16
1082,41,22,-17,19
1083,41,5,6,7
1084,33,18,0,13
1085,36,8,3,16
1086,42,1,3,13
1087,31,8,3,6
1088,38,20,-14,19
1089,37,-3,11,17
1090,31,11,4,12
1091,39,-7,9,14
1092,24,18,-12,16
1093,28,0,0,22
1094,31,3,-10,24
1095,23,0,0,18
1096,17,13,-10,18
1097,20,4,-5,16
1098,8,22,-17,28
1099,24,0,-7,20
1100,17,19,-20,17
1101,18,10,-13,19
1102,19,5,-7,16
1103,14,20,-24,35
1104,20,0,9,18
1105,16,2,9,12
1106,14,10,-4,22
1107,13,1,-3,15
1108,17,-3,-3,30
1109,24,-2,1,27
1110,19,6,-16,36
1111,21,-3,8,30
1112,22,7,-15,41
1113,13,-8,7,28
1114,29,-1,1,38
1115,23,-3,2,27
1116,12,-3,15,24
1117,18,2,-7,24
1118,15,9,-9,29
1119,13,4,-2,25
1120,21,0,-14,35
1121,16,2,-13,33
1122,21,-7,8,28
1123,19,-6,7,33
1124,16,9,-8,31
1125,19,6,-19,37
1126,29,-7,0,27
1127,15,16,-8,42
1128,21,-8,15,32
1129,28,-14,11,26
1130,17,18,-12,32
1131,24,0,-4,28
1132,15,7,-4,45
1133,24,-5,-11,52
1134,27,5,-6,54
1135,44,-27,11,71
1136,18,6,0,96
1137,37,-3,2,117
1138,19,16,-15,124
1139,25,6,-9,123
1140,18,10,1,94
1141,19,20,-18,83
1142,21,-1,16,61
1143,27,-2,11,62
1144,22,16,-13,63
1145,22,3,0,55
1146,25,0,-1,50
1147,21,15,-24,59
1148,12,12,-8,59
