Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,UnknownChannel
1071,1717,154,21,11
1072,1577,142,22,11
1073,1452,171,3,36
1074,1432,134,19,22
1075,1399,166,8,18
1076,1423,167,7,27
1077,1409,178,-12,36
1078,1484,165,0,35
1079,1513,172,0,41
1080,1556,179,12,23
1081,1637,190,-3,39
1082,1707,177,3,30
1083,1737,188,-4,39
1084,1814,177,0,24
1085,1846,156,-11,50
1086,1781,166,-16,42
1087,1677,184,-8,41
1088,1579,177,-1,38
1089,1486,164,30,29
1090,1434,187,14,41
1091,1390,235,0,40
1092,1369,243,7,32
1093,1434,225,14,44
1094,1501,216,22,40
1095,1559,181,15,38
1096,1593,162,8,26
1097,1584,141,-7,46
1098,1543,170,1,38
1099,1470,186,-6,41
1100,1414,224,9,50
1101,1368,299,-7,58
1102,1346,314,-9,69
1103,1317,292,21,55
1104,1344,229,24,63
1105,1406,191,6,63
1106,1554,150,26,37
1107,1708,117,20,33
1108,1943,89,17,44
1109,2191,73,15,48
1110,2276,98,-3,50
1111,2251,91,22,54
1112,2115,89,-7,55
1113,1944,90,13,49
1114,1836,114,6,49
1115,1832,83,9,57
1116,1848,82,8,58
1117,1807,93,4,50
1118,1633,85,11,51
1119,1418,86,14,43
1120,1228,112,11,49
1121,1071,198,-15,61
1122,1031,207,9,52
1123,1019,258,32,43
1124,1034,256,20,39
1125,1141,255,-10,52
1126,1310,208,15,44
1127,1562,178,-9,53
1128,1696,117,22,59
1129,1662,87,11,59
1130,1443,90,18,51
1131,1199,86,-8,71
1132,1019,77,5,71
1133,984,47,26,65
1134,1040,74,10,83
1135,1294,50,22,66
1136,1604,79,12,72
1137,1971,79,13,78
1138,2215,109,-2,96
1139,2348,41,25,101
1140,2166,74,18,125
1141,1831,85,-2,159
1142,1511,84,4,221
1143,1316,48,25,275
1144,1178,59,23,360
1145,1153,62,11,431
1146,1153,73,5,455
1147,1094,85,-7,482
1148,994,73,0,435
