Position,ReactionChannel#1,SequenceChannel#1,ReactionChannel#2,SequenceChannel#2
1043,1186,273,6,34
1044,1271,287,13,41
1045,1374,281,34,33
1046,1503,284,12,32
1047,1568,316,2,40
1048,1723,282,24,28
1049,1840,316,3,28
1050,1870,330,0,28
1051,1962,343,-8,40
1052,1971,338,2,33
1053,1987,320,5,24
1054,2005,313,16,20
1055,2071,327,-10,38
1056,2158,334,6,39
1057,2329,359,-26,50
1058,2495,361,-10,34
1059,2631,364,12,23
1060,2725,390,-18,46
1061,2816,397,-6,32
1062,2814,382,-28,61
1063,2758,398,-19,64
1064,2641,384,-29,78
1065,2531,337,-6,93
1066,2416,364,-8,94
1067,2446,313,1,91
1068,2524,290,30,83
1069,2679,312,0,94
1070,3025,340,-4,79
1071,3672,354,-17,71
1072,4539,359,38,49
1073,5609,432,14,57
1074,6994,483,2,74
1075,8334,575,-39,119
1076,9447,699,-66,123
1077,10471,709,20,122
1078,11204,824,-11,150
1079,12760,844,5,138
1080,16923,868,-12,135
1081,28289,739,-53,116
1082,32257,5171,8101,-2093
1083,32767,-763,16939,3450
1084,32767,1294,13531,16102
1085,32767,2384,10882,24561
1086,32767,1697,10691,27842
1087,32767,1157,10703,29430
1088,32767,973,10686,29968
1089,32767,1090,10671,29821
1090,32767,1452,10668,29004
1091,32767,2141,10648,26921
1092,32767,2490,11393,22138
1093,32767,728,14674,12917
1094,32767,-653,16917,2528
1095,32767,1572,13989,-1589
1096,32767,2435,12661,-2023
1097,32767,1186,14491,-1422
1098,32767,-182,16329,-159
1099,32767,-789,17126,908
1100,32767,-799,17145,970
1101,32767,-329,16544,-111
1102,32767,1139,14580,-1522
1103,32767,3034,11683,-2155
1104,32416,4500,9265,-2127
1105,32329,4821,8740,-2127
1106,32492,4243,9686,-2166
1107,32568,3973,10124,-2180
1108,32364,4710,8900,-2092
1109,32083,5989,5761,-1556
1110,31916,6941,2799,-906
1111,31898,6943,3032,-893
1112,32369,4663,9029,-1653
1113,32767,-11,16094,478
1114,32767,-404,16341,7966
1115,32767,1254,13749,15403
1116,32767,2251,11923,20327
1117,32767,2427,11337,22442
1118,32767,2444,11236,22878
1119,32767,2381,11573,21535
1120,32767,1642,13046,17332
1121,32767,175,15466,10847
1122,32767,-738,17037,2258
1123,32628,3705,10588,-2185
1124,31660,3378,48,12
1125,20629,2086,-152,101
1126,14032,1715,-121,132
1127,10988,1459,-21,89
1128,9465,1302,-36,116
1129,8631,1110,25,77
1130,8102,993,3,80
1131,7678,1009,11,64
1132,7447,976,2,64
1133,7316,937,-5,83
1134,7132,972,-55,85
1135,7179,813,-18,79
1136,7328,736,25,55
1137,7682,650,41,61
1138,7972,656,-30,105
1139,8156,635,-46,107
1140,7931,628,-57,115
1141,7259,554,-15,68
1142,6659,558,-65,46
1143,6371,491,-49,23
1144,6572,415,-14,-7
1145,6818,409,-48,16
1146,6744,396,-64,42
1147,6148,409,-79,58
1148,5140,394,-45,74
1149,4173,373,-39,106
1150,3507,254,58,82
1151,3182,400,9,81
1152,3175,390,12,81
1153,3215,420,-26,93
1154,3240,378,18,93
