Position,ReactionChannel#1,SequenceChannel#1,ReactionChannel#2,SequenceChannel#2
604,-2,-8,-2,2
605,-3,0,-6,4
606,-10,0,-8,4
607,0,-14,7,0
608,0,-28,14,-1
609,3,-7,-9,2
610,-15,-6,0,-2
611,-1,-6,-9,0
612,-8,-2,-4,1
613,-7,-10,5,-1
614,-4,-17,25,-10
615,-4,-1,-17,4
616,-7,-7,-2,0
617,-9,-1,-5,1
618,0,-14,0,2
619,-1,-17,9,-3
620,-8,-1,-7,-1
621,-4,-9,-4,2
622,-14,8,-6,6
623,-10,-9,0,0
624,-1,-21,4,-2
625,-7,-8,4,-1
626,0,-20,10,-1
627,-5,-10,4,-3
628,-7,-5,-5,5
629,-3,-6,-6,-1
630,-8,-7,3,-1
631,0,-23,14,1
632,-2,-15,12,-8
633,-4,-16,9,-4
634,-5,-7,-5,2
635,-4,-8,0,0
636,-6,0,-2,-4
637,-14,0,5,-9
638,-10,0,-1,1
639,-5,-8,3,-1
640,-14,3,-5,0
641,-5,-7,-2,1
642,-10,5,-11,0
643,0,-21,9,-6
644,-14,-3,3,-10
645,-5,-14,5,-5
646,-5,-13,4,-4
647,-3,-4,0,-5
648,-9,-1,-6,2
649,-12,-1,-3,-7
650,-5,-5,-11,0
651,-6,1,-21,8
652,-8,-12,7,-7
653,2,-11,-8,1
654,-3,-11,11,-7
655,-8,-3,5,-7
656,-6,-7,4,-8
657,-5,-2,2,-3
658,-2,-6,-1,-5
659,-15,17,-20,5
660,-4,-14,5,-6
661,-8,0,-1,-2
662,-2,-3,-7,-3
663,-16,15,-14,-2
664,0,-7,-2,-1
665,-6,1,-8,2
666,-5,-12,10,-4
667,-11,6,-2,-4
668,-6,0,-7,-2
669,1,-9,-4,-1
670,-5,-6,11,-9
671,-1,-7,-5,-4
672,-4,-6,5,-5
673,1,-7,-5,-3
674,-3,-11,13,-4
675,11,-12,8,0
676,5,0,2,12
677,3,-5,-5,15
678,-6,8,2,0
679,8,-16,18,-4
680,-5,-2,9,2
681,7,-20,18,-6
682,1,-5,0,12
683,-4,-3,10,2
684,-2,4,-1,8
685,1,-4,12,4
686,10,-24,29,-2
687,2,-12,19,3
688,-11,1,-6,7
689,-12,10,-7,9
690,-1,-3,6,9
691,-6,-8,8,5
692,-3,-12,12,5
693,3,-11,10,4
694,0,-8,2,4
695,-14,14,-13,14
696,1,-12,13,1
697,5,-23,13,7
698,-5,-9,10,-2
699,2,-14,2,2
700,1,-19,13,-1
701,-12,6,-5,7
702,-1,5,-4,-1
703,-16,15,-9,6
704,0,0,-4,8
705,8,-13,9,-2
706,0,-2,5,3
707,0,-7,9,2
708,-10,15,-15,17
709,4,-13,10,21
