Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,SizeMarker
1087,2844,339,116,180
1088,2883,373,65,252
1089,2909,391,76,264
1090,3015,338,87,282
1091,3154,374,54,279
1092,3236,412,51,225
1093,3352,416,66,164
1094,3535,423,85,134
1095,3745,456,94,117
1096,3984,556,50,148
1097,4296,687,71,181
1098,4856,762,101,226
1099,5457,901,125,253
1100,6416,900,179,253
1101,7493,1047,137,247
1102,8689,1149,140,201
1103,9955,1105,189,123
1104,11012,1151,197,62
1105,11885,1201,110,64
1106,13617,1322,119,2
1107,17307,1529,152,-27
1108,25573,2335,186,-81
1109,30735,7210,4837,-1513
1110,32533,735,16277,146
1111,32478,1504,14682,10901
1112,32084,3494,11047,20845
1113,32470,3124,10219,25692
1114,32767,2250,10210,28255
1115,32767,1874,10159,29540
1116,32767,1794,10079,30205
1117,32767,1802,10086,30140
1118,32767,1880,10169,29472
1119,32767,2442,10167,28109
1120,32360,3237,10172,25825
1121,32049,3709,10281,23857
1122,32049,3709,10278,23875
1123,32351,3248,10150,25916
1124,32767,2436,10162,28142
1125,32767,1886,10169,29445
1126,32767,1811,10095,30068
1127,32767,1822,10110,29958
1128,32767,1916,10210,29154
1129,32593,2882,10127,27095
1130,32021,3639,10663,22375
1131,32288,1939,14153,12293
1132,32491,678,16459,248
1133,30749,6994,5308,-1569
1134,28279,2834,361,-59
1135,21178,2435,267,9
1136,17731,2124,272,16
1137,15638,1874,319,11
1138,13843,1767,317,1
1139,12111,1599,272,11
1140,10839,1418,184,32
1141,9880,1205,228,12
1142,8929,1032,182,20
1143,8324,898,180,40
1144,7648,767,214,28
1145,7014,773,162,48
1146,6357,725,124,44
1147,5764,734,151,48
1148,5305,720,127,43
1149,4955,706,147,42
1150,4826,683,154,37
1151,4735,714,115,57
1152,4664,687,137,52
1153,4588,677,137,68
1154,4670,591,184,70
1155,4434,643,186,49
1156,4392,585,171,66
1157,4220,550,169,72
1158,4157,525,189,56
1159,3987,475,154,62
1160,3880,514,130,65
1161,3714,496,105,68
1162,3583,490,127,55
1163,3523,466,96,70
1164,3571,497,118,58
1165,3629,461,112,61
1166,3718,522,101,72
1167,3803,476,128,65
1168,3857,480,121,70
1169,3839,449,111,69
1170,3787,462,94,65
1171,3638,394,121,76
1172,3402,459,104,71
1173,3191,447,92,76
1174,3141,384,130,67
1175,2976,416,100,82
1176,2866,463,54,77
1177,2720,424,101,62
1178,2571,452,85,60
1179,2486,391,149,41
1180,2303,512,99,54
1181,2184,551,112,65
1182,2090,664,100,79
1183,2065,700,114,77
1184,2017,657,115,96
1185,1994,589,88,104
1186,1900,501,91,98
1187,1894,384,102,98
1188,1864,335,77,90
1189,1812,320,86,87
1190,1723,401,93,62
1191,1679,507,100,73
1192,1695,616,144,46
1193,1670,785,104,65
