Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,SizeMarker
1121,32767,106,15547,7714
1122,32767,2362,11776,18178
1123,32767,2971,9820,24842
1124,32767,2339,9641,27659
1125,32767,1810,9661,29092
1126,32767,1620,9655,29535
1127,32767,1714,9654,29363
1128,32767,2136,9636,28375
1129,32767,2762,9680,26335
1130,32740,3106,10161,23056
1131,32742,2804,11105,19867
1132,32695,3029,10668,21060
1133,32767,3107,9815,24579
1134,32767,2563,9614,27254
1135,32767,1994,9644,28716
1136,32767,1765,9651,29279
1137,32767,1837,9655,29083
1138,32767,2296,9633,27905
1139,32767,2998,9792,25008
1140,32767,2340,11895,17856
1141,32767,34,15753,6690
1142,32695,2121,13196,-2212
1143,30923,4272,651,-186
1144,21797,2709,211,-10
1145,17350,2164,183,44
1146,15193,1817,237,5
1147,13807,1623,205,33
1148,12398,1429,227,-4
1149,11114,1222,258,18
1150,10087,1128,198,32
1151,9034,1062,191,31
1152,8370,931,177,64
1153,7670,873,164,72
1154,7163,773,160,80
1155,6502,742,141,79
1156,6028,705,143,83
1157,5769,695,145,67
1158,5592,724,137,72
1159,5500,681,135,67
1160,5467,595,134,60
1161,5326,584,121,58
1162,5064,538,145,40
1163,4795,485,153,48
1164,4506,463,168,50
1165,4175,474,111,67
1166,3923,468,101,70
1167,3771,415,128,75
1168,3594,412,131,66
1169,3402,379,101,64
1170,3296,389,58,77
1171,3121,412,46,68
1172,3018,339,41,71
1173,2887,311,42,67
1174,2890,268,74,56
1175,2913,247,101,42
1176,2864,256,84,38
1177,2931,231,101,40
1178,2985,237,102,47
1179,3026,235,85,52
1180,2909,220,98,40
1181,2695,246,110,38
1182,2548,246,48,74
