Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,SizeMarker
1131,3684,721,258,-5
1132,4058,829,242,-2
1133,4416,883,279,-19
1134,4657,923,296,-22
1135,5041,1034,277,-15
1136,5931,985,294,-2
1137,7960,981,288,15
1138,12816,875,391,-5
1139,22920,806,399,14
1140,31210,7867,575,-328
1141,31721,4217,14444,-2484
1142,32534,1803,17533,3829
1143,32422,3011,15306,11895
1144,32366,3922,13412,17047
1145,32408,4167,12648,19559
1146,32399,4197,12562,19902
1147,32275,4262,12789,18823
1148,32234,3738,14090,15090
1149,32350,2516,16410,8723
1150,32292,1999,17617,1162
1151,31120,6232,11318,-2333
1152,31073,8059,882,-212
1153,29101,2055,451,202
1154,23417,2127,532,136
1155,20239,2216,559,116
1156,18398,2261,584,52
1157,16805,2379,547,27
1158,15229,2352,574,-3
1159,13600,2335,584,-10
1160,12076,2309,550,-7
1161,10876,2337,502,55
1162,9851,2501,505,75
1163,9237,2831,430,141
1164,9051,3559,444,140
1165,9275,5068,365,143
1166,9530,7888,329,133
1167,9635,12692,377,68
1168,9549,20089,469,33
1169,9939,26129,2474,-128
1170,12707,21453,9386,304
1171,15193,18596,12021,3152
1172,16954,17065,12971,6116
1173,17605,16926,12552,8308
1174,17431,17121,12455,8582
1175,16141,17772,12802,6644
1176,13464,19826,12120,3686
1177,9997,23149,10067,484
1178,6119,28830,3433,-287
1179,4579,23616,814,-92
1180,4328,16714,635,-13
1181,3988,12430,568,-32
1182,3682,10113,520,13
1183,3464,9051,555,-1
1184,3188,8398,600,-18
1185,2991,7902,553,10
1186,2871,7321,596,21
1187,2823,6662,589,38
1188,2837,6011,620,1
1189,2901,5542,603,-7
1190,3065,5187,539,17
1191,3294,4966,535,2
1192,3664,4830,570,-35
1193,4049,4824,547,-30
1194,4400,4906,545,-44
1195,4688,4965,626,-56
1196,4731,5235,624,-70
1197,4535,5523,601,-47
1198,4191,5773,575,-48
1199,3692,5838,600,-62
1200,3252,5722,587,-55
1201,2910,5625,503,-19
1202,2743,5392,480,-10
1203,2699,4971,495,-11
1204,2774,4525,529,-25
1205,2843,4111,454,1
1206,2950,3561,450,-8
1207,3063,3140,406,17
1208,3173,2692,425,7
1209,3330,2376,392,11
1210,3596,2199,382,4
1211,4267,2042,387,9
1212,5757,1879,407,11
1213,8478,1746,451,-5
1214,13068,1654,510,-26
1215,18735,1678,464,-5
1216,23730,1720,516,-36
1217,27294,1711,635,-54
1218,27266,1741,578,-28
1219,23847,1822,596,-62
1220,18807,1891,565,-45
1221,14049,1988,490,-18
1222,10269,2188,441,9
1223,8153,2355,487,-2
1224,7192,2735,469,0
1225,6797,3120,514,-8
1226,6556,3621,467,27
1227,6157,3807,512,1
1228,5657,3935,465,33
1229,5124,3717,512,16
