Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,SizeMarker
1069,1046,212,118,26
1070,1191,150,144,26
1071,1265,202,132,11
1072,1301,191,140,17
1073,1327,186,133,25
1074,1315,218,125,20
1075,1245,205,138,28
1076,1175,237,117,30
1077,1137,227,103,32
1078,1110,222,116,28
1079,1084,237,105,30
1080,1045,213,116,33
1081,1050,186,133,31
1082,1026,190,139,23
1083,1007,224,125,15
1084,1041,211,143,33
1085,1100,241,135,32
1086,1216,222,161,29
1087,1309,281,151,33
1088,1450,300,140,58
1089,1584,305,154,50
1090,1628,330,155,40
1091,1675,326,141,45
1092,1732,290,173,24
1093,1749,344,141,28
1094,1789,322,163,10
1095,1890,325,142,33
1096,1980,352,141,20
1097,2104,346,129,36
1098,2220,335,131,35
1099,2290,316,161,17
1100,2358,335,149,17
1101,2344,330,163,18
1102,2420,281,173,20
1103,2540,318,151,25
1104,2659,365,141,24
1105,2819,371,131,32
1106,3069,358,153,27
1107,3259,345,163,26
1108,3362,354,151,31
1109,3446,389,157,33
1110,3491,349,175,33
1111,3406,368,184,44
1112,3368,413,174,43
1113,3316,427,169,46
1114,3371,408,193,44
1115,3357,408,210,33
1116,3498,448,179,49
1117,3677,463,175,56
1118,3814,458,175,50
1119,3941,476,191,50
1120,4021,485,215,48
1121,4088,579,220,31
1122,4176,616,218,40
1123,4399,653,207,54
1124,4618,733,191,61
1125,5014,765,192,41
1126,5298,800,217,36
1127,5581,955,148,62
1128,6040,964,219,44
1129,6663,1108,271,39
1130,7820,1195,362,10
1131,10128,1389,449,2
1132,14971,1561,464,8
1133,25566,1529,669,2
1134,30512,9838,2618,-877
1135,32127,2915,16579,-853
1136,32571,2209,16976,8239
1137,32380,4103,13451,17651
1138,32717,4186,12201,22522
1139,32767,3845,12011,24619
1140,32767,3769,11965,25245
1141,32767,3787,11971,25123
1142,32767,3973,12075,23871
1143,32395,4437,12449,21087
1144,32248,3754,14428,14999
1145,32485,1944,17624,6376
1146,31958,3223,16269,-792
1147,30665,8223,8095,-1869
1148,30853,8814,1141,-149
1149,31788,4558,85,344
1150,29818,2612,530,245
1151,26981,2691,657,148
1152,24373,2991,610,104
1153,22504,3028,735,35
1154,20478,3192,938,-76
1155,18225,3499,839,-36
1156,16215,3722,845,-12
1157,14143,4034,795,41
1158,12637,4685,747,90
1159,11315,6064,648,143
1160,10040,8742,543,198
1161,8910,13700,430,220
1162,8025,21041,367,218
1163,8356,27380,2626,8
1164,11655,22005,10033,620
1165,14862,18687,12538,4229
1166,17246,17226,12632,8284
1167,17703,17001,12291,11465
1168,17656,17234,11918,12458
1169,17237,17443,12180,11479
1170,16543,17901,12415,8898
1171,13326,19747,12649,4769
1172,9697,23174,10544,1329
1173,5892,28459,4650,-30
1174,3755,27299,595,-11
1175,3855,19881,577,-13
1176,3933,14817,498,25
1177,4061,11809,515,13
1178,4220,10047,484,32
1179,4169,9025,459,36
1180,4144,8497,540,18
1181,4035,8091,602,-12
1182,3889,7805,617,4
1183,3778,7648,651,7
1184,3805,7456,682,27
1185,3884,7292,661,32
1186,4059,6929,737,9
1187,4186,6601,686,33
1188,4220,6272,627,3
1189,4034,5795,617,4
1190,3921,5507,539,17
1191,3917,5335,512,39
1192,4017,5359,514,32
1193,4172,5588,534,-11
1194,4356,5922,564,-10
1195,4497,6122,555,12
1196,4552,6162,532,47
1197,4420,5973,504,33
1198,4225,5651,525,22
1199,3891,5193,459,53
1200,3514,4787,427,43
1201,3363,4317,419,25
1202,3295,3859,445,33
1203,3317,3416,462,27
1204,3557,3018,411,27
1205,3872,2663,433,38
1206,4273,2407,451,22
1207,4976,2179,440,36
1208,6196,2070,478,18
1209,8767,1925,476,27
1210,13361,1851,465,18
1211,20265,1844,526,21
1212,28400,1846,547,51
1213,31797,4621,62,100
1214,31385,6992,70,-9
1215,31684,5226,163,72
1216,29771,2237,826,-41
1217,23519,2440,845,-93
1218,18007,2639,764,-79
1219,14603,2879,700,-63
1220,12823,3050,740,-68
1221,11866,3750,732,-61
1222,11381,4529,697,-69
1223,10938,5035,723,-69
1224,10256,5351,772,-52
1225,9289,5156,819,-75
1226,8215,4809,772,-41
1227,7290,4346,777,-52
1228,6829,3947,766,-13
1229,6707,3762,784,-25
1230,6723,3586,859,-6
1231,6764,3499,895,3
1232,6569,3292,891,30
1233,6141,3021,936,36
1234,5734,2669,953,38
