Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,SizeMarker
1049,572,87,97,19
1050,554,97,77,13
1051,600,82,98,1
1052,616,99,67,21
1053,626,98,71,8
1054,636,142,51,17
1055,674,123,75,9
1056,675,183,94,2
1057,699,246,87,6
1058,728,341,78,12
1059,731,466,77,23
1060,760,579,80,7
1061,833,680,88,11
1062,892,719,79,19
1063,984,757,76,11
1064,1166,669,101,6
1065,1437,551,93,14
1066,1853,418,70,17
1067,2394,314,91,3
1068,2803,218,66,24
1069,2798,165,89,10
1070,2340,136,85,14
1071,1644,122,81,18
1072,1185,152,83,11
1073,1078,212,90,9
1074,1294,269,76,2
1075,1620,364,62,24
1076,1970,487,82,7
1077,2277,539,99,9
1078,2483,610,46,41
1079,2510,474,92,22
1080,2411,335,101,13
1081,2237,274,87,6
1082,2071,188,83,18
1083,1767,156,92,16
1084,1426,157,76,14
1085,1130,102,82,13
1086,868,164,60,16
1087,744,124,78,8
1088,659,146,85,8
1089,625,138,77,10
1090,616,151,63,22
1091,612,155,100,0
1092,661,196,91,9
1093,769,208,119,-3
1094,905,261,72,20
1095,1013,319,74,8
1096,1144,290,82,5
1097,1230,255,66,20
1098,1227,231,73,21
1099,1203,158,113,-3
1100,1099,160,89,1
1101,970,175,80,12
1102,882,174,82,11
1103,805,173,82,9
1104,749,154,87,2
1105,728,155,82,12
1106,698,185,51,24
1107,692,172,63,21
1108,703,146,105,4
1109,731,153,88,6
1110,755,176,99,9
1111,844,187,83,13
1112,949,218,74,13
1113,1053,255,66,12
1114,1087,282,65,22
1115,1142,258,93,13
1116,1139,301,90,8
1117,1094,299,85,12
1118,1008,308,85,11
1119,951,269,90,4
1120,881,253,92,18
1121,881,231,100,-2
1122,913,202,82,18
1123,982,187,90,19
1124,1101,133,121,0
1125,1180,148,99,11
1126,1233,173,90,21
1127,1275,190,88,16
1128,1230,228,84,6
1129,1266,189,108,7
1130,1216,250,69,19
1131,1244,248,97,17
1132,1255,260,93,17
1133,1274,209,137,8
1134,1278,212,117,17
1135,1234,219,105,23
1136,1199,213,132,10
1137,1222,235,109,14
1138,1274,237,107,35
1139,1356,244,123,31
1140,1466,280,123,51
1141,1584,301,156,41
1142,1679,338,128,56
1143,1744,351,132,50
1144,1756,368,125,50
1145,1761,408,91,51
1146,1786,330,150,31
1147,1782,322,157,23
1148,1876,337,121,31
1149,1997,363,99,46
1150,2222,375,119,44
1151,2495,397,126,31
1152,2827,398,137,33
1153,3111,394,171,16
1154,3307,459,145,45
1155,3347,467,141,44
1156,3316,437,177,23
1157,3235,396,172,42
1158,3197,369,161,36
1159,3220,378,152,35
1160,3372,387,145,47
1161,3683,349,186,38
1162,4141,378,171,58
1163,4738,349,199,57
1164,5417,363,193,68
1165,5918,474,223,66
1166,6372,518,247,60
1167,6626,618,205,81
1168,6594,710,220,88
1169,6415,620,290,58
1170,6108,719,236,69
1171,5882,665,221,69
1172,5744,632,225,59
1173,5663,570,238,54
1174,5572,566,234,62
1175,5499,595,176,80
1176,5413,628,166,79
1177,5423,605,209,58
1178,5531,732,152,76
1179,5800,692,227,45
1180,6146,801,184,76
1181,6436,892,158,79
1182,6638,945,173,62
1183,6870,971,187,76
1184,7046,1047,195,76
1185,7782,1093,226,68
1186,9675,1187,172,121
1187,14012,1067,285,111
1188,22695,1065,293,121
1189,30943,6535,131,17
1190,30959,4459,12631,-2120
1191,31878,1131,17194,3267
1192,31697,2297,15157,11424
1193,31425,3779,12611,17710
1194,31410,4182,11562,20953
1195,31427,4306,11091,22609
1196,31410,4327,11082,22616
1197,31369,4228,11542,20980
1198,31369,3820,12630,17641
1199,31638,2352,15152,11396
1200,31809,1229,17129,3309
1201,31027,3997,13491,-1961
1202,30350,8263,1788,-307
1203,27227,2933,436,278
1204,20766,2803,404,256
1205,17268,2673,426,234
1206,15067,2579,432,165
1207,13443,2314,395,159
1208,12086,2094,388,145
1209,10719,2094,343,124
1210,9588,2154,250,168
1211,8690,2191,253,170
1212,8001,2251,304,165
1213,7466,2510,309,186
1214,7104,2881,265,216
1215,6927,3726,238,235
1216,6783,5103,168,276
1217,6728,7399,178,254
1218,6654,11014,106,300
1219,6494,16155,73,309
1220,6162,23254,0,333
1221,6735,28669,1630,278
